filename,locus_tag,product,Prediction
1402135.12,ALGBIFEJ_00378,Dihydrolipoyl dehydrogenase 3,OTHER
1402135.12,ALGBIFEJ_00379,hypothetical protein,SP
1402135.12,ALGBIFEJ_00380,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00381,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00382,2-oxoglutarate dehydrogenase E1 component,OTHER
1402135.12,ALGBIFEJ_00383,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00384,Succinate--CoA ligase _ADP-forming_ subunit alpha,OTHER
1402135.12,ALGBIFEJ_00385,hypothetical protein,LIPO
1402135.12,ALGBIFEJ_00386,Succinate--CoA ligase _ADP-forming_ subunit beta,OTHER
1402135.12,ALGBIFEJ_00387,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00388,Malate dehydrogenase,OTHER
1402135.12,ALGBIFEJ_00389,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00390,hypothetical protein,SP
1402135.12,ALGBIFEJ_00391,_3S_-malyl-CoA thioesterase,OTHER
1402135.12,ALGBIFEJ_00392,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00393,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00394,Mesaconyl-CoA hydratase,OTHER
1402135.12,ALGBIFEJ_00395,Succinate dehydrogenase cytochrome b556 subunit,OTHER
1402135.12,ALGBIFEJ_00396,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00397,Succinate dehydrogenase flavoprotein subunit,OTHER
1402135.12,ALGBIFEJ_00398,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00399,hypothetical protein,LIPO
1402135.12,ALGBIFEJ_00400,Succinate dehydrogenase iron-sulfur subunit,OTHER
1402135.12,ALGBIFEJ_00401,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00402,Purine nucleoside phosphorylase DeoD-type,OTHER
1402135.12,ALGBIFEJ_00403,Trans-acting regulatory protein HvrA,OTHER
1402135.12,ALGBIFEJ_00404,Ethylmalonyl-CoA mutase,OTHER
1402135.12,ALGBIFEJ_00405,Glycerol-3-phosphate acyltransferase,OTHER
1402135.12,ALGBIFEJ_00406,Crotonyl-CoA carboxylase_reductase,OTHER
1402135.12,ALGBIFEJ_00407,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00408,HTH-type quorum sensing-dependent transcriptional regulator VjbR,OTHER
1402135.12,ALGBIFEJ_00409,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00410,ATP-dependent RecD-like DNA helicase,OTHER
1402135.12,ALGBIFEJ_00411,hypothetical protein,SP
1402135.12,ALGBIFEJ_00412,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00413,putative riboflavin import permease protein RfuD,OTHER
1402135.12,ALGBIFEJ_00414,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00415,Ribose import ATP-binding protein RbsA,OTHER
1402135.12,ALGBIFEJ_00416,Membrane lipoprotein TmpC,SP
1402135.12,ALGBIFEJ_00417,_Ribosomal protein S18_-alanine N-acetyltransferase,OTHER
1402135.12,ALGBIFEJ_00418,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00419,Fe_S biogenesis protein NfuA,OTHER
1402135.12,ALGBIFEJ_00420,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00421,2-hydroxychromene-2-carboxylate isomerase,OTHER
1402135.12,ALGBIFEJ_00422,Branched-chain-amino-acid aminotransferase,OTHER
1402135.12,ALGBIFEJ_00423,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00424,Beta-barrel assembly-enhancing protease,LIPO
1402135.12,ALGBIFEJ_00425,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00426,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00427,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00428,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00429,Ribosomal protein S12 methylthiotransferase RimO,OTHER
1402135.12,ALGBIFEJ_00430,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00431,2-dehydro-3-deoxyphosphooctonate aldolase,OTHER
1402135.12,ALGBIFEJ_00432,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00433,Polysialic acid transport ATP-binding protein KpsT,OTHER
1402135.12,ALGBIFEJ_00434,"Cadmium, cobalt and zinc_H___-K___ antiporter",OTHER
1402135.12,ALGBIFEJ_00435,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00436,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00437,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00438,hypothetical protein,SP
1402135.12,ALGBIFEJ_00439,hypothetical protein,TAT
1402135.12,ALGBIFEJ_00440,hypothetical protein,SP
1402135.12,ALGBIFEJ_00441,Glucans biosynthesis glucosyltransferase H,OTHER
1402135.12,ALGBIFEJ_00442,Glucans biosynthesis protein G,TAT
1402135.12,ALGBIFEJ_00443,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00444,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00445,Acetyl-CoA_oxalate CoA-transferase,OTHER
1402135.12,ALGBIFEJ_00446,"Acetolactate synthase, catabolic",OTHER
1402135.12,ALGBIFEJ_00447,Copper-transporting P-type ATPase,OTHER
1402135.12,ALGBIFEJ_00448,HTH-type transcriptional regulator HmrR,OTHER
1402135.12,ALGBIFEJ_00449,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00450,Succinylornithine transaminase_acetylornithine aminotransferase,OTHER
1402135.12,ALGBIFEJ_00451,"Ornithine carbamoyltransferase, anabolic",OTHER
1402135.12,ALGBIFEJ_00452,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00453,"6-phosphogluconate dehydrogenase, NADP___-dependent, decarboxylating",OTHER
1402135.12,ALGBIFEJ_00454,ATP-dependent RNA helicase HrpB,OTHER
1402135.12,ALGBIFEJ_00455,putative GTPase,OTHER
1402135.12,ALGBIFEJ_00456,50S ribosomal protein L28,OTHER
1402135.12,ALGBIFEJ_00457,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00458,hypothetical protein,SP
1402135.12,ALGBIFEJ_00459,NAD-dependent protein deacylase,OTHER
1402135.12,ALGBIFEJ_00460,HTH-type transcriptional regulator HdfR,OTHER
1402135.12,ALGBIFEJ_00461,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00462,Translation initiation factor IF-1,OTHER
1402135.12,ALGBIFEJ_00463,dTTP_UTP pyrophosphatase,OTHER
1402135.12,ALGBIFEJ_00464,Ribonuclease E,OTHER
1402135.12,ALGBIFEJ_00465,DNA gyrase inhibitor YacG,OTHER
1402135.12,ALGBIFEJ_00467,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00468,HTH-type transcriptional regulator AqdR,OTHER
1402135.12,ALGBIFEJ_00469,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00470,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00471,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00472,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00473,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00474,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00475,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00476,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,OTHER
1402135.12,ALGBIFEJ_00477,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00478,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00479,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00480,hypothetical protein,SP
1402135.12,ALGBIFEJ_00481,Trehalose-6-phosphate synthase,OTHER
1402135.12,ALGBIFEJ_00482,Trehalose-6-phosphate phosphatase,OTHER
1402135.12,ALGBIFEJ_00483,Trehalase,OTHER
1402135.12,ALGBIFEJ_00484,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00485,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00486,hypothetical protein,SP
1402135.12,ALGBIFEJ_00487,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00488,Short-chain-enoyl-CoA hydratase,OTHER
1402135.12,ALGBIFEJ_00489,Acetyl-CoA_oxalate CoA-transferase,OTHER
1402135.12,ALGBIFEJ_00490,Spermidine_putrescine import ATP-binding protein PotA,OTHER
1402135.12,ALGBIFEJ_00491,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00492,hypothetical protein,TAT
1402135.12,ALGBIFEJ_00493,HTH-type transcriptional repressor RspR,OTHER
1402135.12,ALGBIFEJ_00494,2-haloacrylate reductase,OTHER
1402135.12,ALGBIFEJ_00495,Crotonyl-CoA hydratase,OTHER
1402135.12,ALGBIFEJ_00496,Protein LigF,OTHER
1402135.12,ALGBIFEJ_00497,5_-deoxyadenosine deaminase,OTHER
1402135.12,ALGBIFEJ_00498,N-isopropylammelide isopropyl amidohydrolase,OTHER
1402135.12,ALGBIFEJ_00499,Hydantoin racemase,OTHER
1402135.12,ALGBIFEJ_00500,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00501,Vitamin B12 import ATP-binding protein BtuD,OTHER
1402135.12,ALGBIFEJ_00502,Oligopeptide transport ATP-binding protein OppD,OTHER
1402135.12,ALGBIFEJ_00503,Dipeptide transport system permease protein DppC,OTHER
1402135.12,ALGBIFEJ_00504,Glutathione transport system permease protein GsiC,OTHER
1402135.12,ALGBIFEJ_00505,Heme-binding protein A,SP
1402135.12,ALGBIFEJ_00506,HTH-type transcriptional repressor RspR,OTHER
1402135.12,ALGBIFEJ_00507,Melamine deaminase,OTHER
1402135.12,ALGBIFEJ_00508,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00509,Multidrug resistance protein MdtC,OTHER
1402135.12,ALGBIFEJ_00510,Multidrug resistance protein MdtA,OTHER
1402135.12,ALGBIFEJ_00511,Alpha-keto acid-binding periplasmic protein TakP,TAT
1402135.12,ALGBIFEJ_00512,C4-dicarboxylate TRAP transporter large permease protein DctM,OTHER
1402135.12,ALGBIFEJ_00513,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00514,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00515,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00516,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00517,Sensor histidine kinase RcsC,OTHER
1402135.12,ALGBIFEJ_00518,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00519,dTDP-6-deoxy-L-talose 4-dehydrogenase _NAD____,OTHER
1402135.12,ALGBIFEJ_00520,Phosphoethanolamine transferase EptA,OTHER
1402135.12,ALGBIFEJ_00521,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00522,Phosphatidylserine decarboxylase proenzyme,OTHER
1402135.12,ALGBIFEJ_00523,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00524,Transcriptional regulatory protein QseB,OTHER
1402135.12,ALGBIFEJ_00525,Sensor protein QseC,OTHER
1402135.12,ALGBIFEJ_00526,Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase,OTHER
1402135.12,ALGBIFEJ_00527,"Ribose 1,5-bisphosphate phosphokinase PhnN",OTHER
1402135.12,ALGBIFEJ_00528,Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL,OTHER
1402135.12,ALGBIFEJ_00529,Putative phosphonates utilization ATP-binding protein PhnK,OTHER
1402135.12,ALGBIFEJ_00530,Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase,OTHER
1402135.12,ALGBIFEJ_00531,Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI,OTHER
1402135.12,ALGBIFEJ_00532,Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH,OTHER
1402135.12,ALGBIFEJ_00533,Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG,OTHER
1402135.12,ALGBIFEJ_00534,putative transcriptional regulator PhnF,OTHER
1402135.12,ALGBIFEJ_00535,IS110 family transposase ISSpo1,OTHER
1402135.12,ALGBIFEJ_00536,hypothetical protein,SP
1402135.12,ALGBIFEJ_00537,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00538,Apulose-4-phosphate transketolase subunit A,OTHER
1402135.12,ALGBIFEJ_00539,Apulose-4-phosphate transketolase subunit B,OTHER
1402135.12,ALGBIFEJ_00540,putative oxidoreductase,OTHER
1402135.12,ALGBIFEJ_00541,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00542,Glycine cleavage system transcriptional activator,OTHER
1402135.12,ALGBIFEJ_00543,HTH-type transcriptional repressor RspR,OTHER
1402135.12,ALGBIFEJ_00544,Lactate-binding periplasmic protein,SP
1402135.12,ALGBIFEJ_00545,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00546,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00547,4-carboxy-2-hydroxymuconate-6-semialdehyde dehydrogenase,OTHER
1402135.12,ALGBIFEJ_00548,Riboflavin transporter,OTHER
1402135.12,ALGBIFEJ_00549,2-keto-3-deoxy-L-fuconate dehydrogenase,OTHER
1402135.12,ALGBIFEJ_00550,Ureidoglycolate lyase,OTHER
1402135.12,ALGBIFEJ_00551,2-dehydro-3-deoxygluconokinase,OTHER
1402135.12,ALGBIFEJ_00552,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase,OTHER
1402135.12,ALGBIFEJ_00553,putative HTH-type transcriptional regulator,OTHER
1402135.12,ALGBIFEJ_00554,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00555,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00556,HTH-type transcriptional regulator XynR,OTHER
1402135.12,ALGBIFEJ_00557,hypothetical protein,SP
1402135.12,ALGBIFEJ_00558,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00559,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00560,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00561,putative protein,OTHER
1402135.12,ALGBIFEJ_00562,L-arabonate dehydratase,OTHER
1402135.12,ALGBIFEJ_00563,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00564,3-keto-5-aminohexanoate cleavage enzyme,OTHER
1402135.12,ALGBIFEJ_00565,S-_hydroxymethyl_glutathione dehydrogenase,OTHER
1402135.12,ALGBIFEJ_00566,Isoquinoline 1-oxidoreductase subunit alpha,OTHER
1402135.12,ALGBIFEJ_00567,Isoquinoline 1-oxidoreductase subunit beta,TAT
1402135.12,ALGBIFEJ_00568,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00569,Diaminopropionate ammonia-lyase,OTHER
1402135.12,ALGBIFEJ_00570,putative dipeptidase PepE,OTHER
1402135.12,ALGBIFEJ_00571,Maleate isomerase,OTHER
1402135.12,ALGBIFEJ_00572,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00573,Long-chain-fatty-acid--CoA ligase FadD13,OTHER
1402135.12,ALGBIFEJ_00574,Urease accessory protein UreG,OTHER
1402135.12,ALGBIFEJ_00575,Urease accessory protein UreF,OTHER
1402135.12,ALGBIFEJ_00576,Urease accessory protein UreE 1,OTHER
1402135.12,ALGBIFEJ_00577,Urease subunit alpha 1,OTHER
1402135.12,ALGBIFEJ_00578,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00579,Urease subunit beta 1,OTHER
1402135.12,ALGBIFEJ_00580,hypothetical protein,SP
1402135.12,ALGBIFEJ_00581,Urease subunit gamma 1,OTHER
1402135.12,ALGBIFEJ_00582,Urease accessory protein UreD,OTHER
1402135.12,ALGBIFEJ_00583,Aliphatic amidase expression-regulating protein,SP
1402135.12,ALGBIFEJ_00584,hypothetical protein,SP
1402135.12,ALGBIFEJ_00585,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00586,L-cystine import ATP-binding protein TcyN,OTHER
1402135.12,ALGBIFEJ_00587,High-affinity branched-chain amino acid transport ATP-binding protein LivF,OTHER
1402135.12,ALGBIFEJ_00588,NADPH-dependent ferric-chelate reductase,OTHER
1402135.12,ALGBIFEJ_00590,Putative multidrug export ATP-binding_permease protein,OTHER
1402135.12,ALGBIFEJ_00591,Long-chain-fatty-acid--CoA ligase,OTHER
1402135.12,ALGBIFEJ_00592,Acetyl esterase,OTHER
1402135.12,ALGBIFEJ_00593,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00594,Glutathione import ATP-binding protein GsiA,OTHER
1402135.12,ALGBIFEJ_00595,"putative D,D-dipeptide transport system permease protein DdpC",OTHER
1402135.12,ALGBIFEJ_00596,Glutathione transport system permease protein GsiC,OTHER
1402135.12,ALGBIFEJ_00597,hypothetical protein,TAT
1402135.12,ALGBIFEJ_00598,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00599,D-glycerate 2-kinase,OTHER
1402135.12,ALGBIFEJ_00600,D-aminoacyl-tRNA deacylase,OTHER
1402135.12,ALGBIFEJ_00601,Nitroreductase NfnB,OTHER
1402135.12,ALGBIFEJ_00602,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00603,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00604,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00605,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00606,hypothetical protein,LIPO
1402135.12,ALGBIFEJ_00607,TelA-like protein,OTHER
1402135.12,ALGBIFEJ_00608,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00609,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00610,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00611,tRNA-specific adenosine deaminase,OTHER
1402135.12,ALGBIFEJ_00612,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00613,Glutamyl-tRNA_Gln_ amidotransferase subunit C,OTHER
1402135.12,ALGBIFEJ_00614,Glutamyl-tRNA_Gln_ amidotransferase subunit A,OTHER
1402135.12,ALGBIFEJ_00615,hypothetical protein,LIPO
1402135.12,ALGBIFEJ_00616,N-acetylmuramoyl-L-alanine amidase AmiD,OTHER
1402135.12,ALGBIFEJ_00617,D-amino acid dehydrogenase 1,OTHER
1402135.12,ALGBIFEJ_00618,50S ribosomal protein L33,OTHER
1402135.12,ALGBIFEJ_00619,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00620,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00621,Inner membrane protein YbhL,OTHER
1402135.12,ALGBIFEJ_00622,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00623,HTH-type transcriptional regulator HdfR,OTHER
1402135.12,ALGBIFEJ_00624,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00625,Histidinol-phosphatase,OTHER
1402135.12,ALGBIFEJ_00626,8-oxoguanine deaminase,OTHER
1402135.12,ALGBIFEJ_00627,Ferrous-iron efflux pump FieF,OTHER
1402135.12,ALGBIFEJ_00628,Guanine deaminase,OTHER
1402135.12,ALGBIFEJ_00629,Magnesium transporter MgtE,OTHER
1402135.12,ALGBIFEJ_00630,5-formyltetrahydrofolate cyclo-ligase,OTHER
1402135.12,ALGBIFEJ_00631,"2_,3_-cyclic-nucleotide 2_-phosphodiesterase",OTHER
1402135.12,ALGBIFEJ_00632,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00633,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00634,KsdD-like steroid dehydrogenase,OTHER
1402135.12,ALGBIFEJ_00635,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00636,putative transcriptional regulatory protein,OTHER
1402135.12,ALGBIFEJ_00637,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00638,Arginine exporter protein ArgO,OTHER
1402135.12,ALGBIFEJ_00639,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00640,Riboflavin transporter,OTHER
1402135.12,ALGBIFEJ_00641,HTH-type transcriptional regulator BetI,OTHER
1402135.12,ALGBIFEJ_00642,Choline-sulfatase,OTHER
1402135.12,ALGBIFEJ_00643,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00644,NAD_NADP-dependent betaine aldehyde dehydrogenase,OTHER
1402135.12,ALGBIFEJ_00645,Oxygen-dependent choline dehydrogenase,OTHER
1402135.12,ALGBIFEJ_00646,hypothetical protein,SP
1402135.12,ALGBIFEJ_00647,Propionyl-CoA carboxylase regulator,OTHER
1402135.12,ALGBIFEJ_00648,Inner membrane transport protein YdhC,OTHER
1402135.12,ALGBIFEJ_00649,Propionyl-CoA carboxylase beta chain,OTHER
1402135.12,ALGBIFEJ_00650,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00651,hypothetical protein,SP
1402135.12,ALGBIFEJ_00652,hypothetical protein,LIPO
1402135.12,ALGBIFEJ_00653,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00654,hypothetical protein,LIPO
1402135.12,ALGBIFEJ_00655,Acetyl-_propionyl-coenzyme A carboxylase alpha chain,OTHER
1402135.12,ALGBIFEJ_00656,hypothetical protein,SP
1402135.12,ALGBIFEJ_00657,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00658,Methylmalonyl-CoA mutase,OTHER
1402135.12,ALGBIFEJ_00659,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00660,L-amino acid N-acyltransferase MnaT,OTHER
1402135.12,ALGBIFEJ_00661,Co-chaperone protein DjlA,OTHER
1402135.12,ALGBIFEJ_00662,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00663,hypothetical protein,SP
1402135.12,ALGBIFEJ_00664,"Guanosine-5_-triphosphate,3_-diphosphate pyrophosphatase",OTHER
1402135.12,ALGBIFEJ_00665,Polyphosphate kinase,OTHER
1402135.12,ALGBIFEJ_00666,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00667,Putative transport protein YhhT,OTHER
1402135.12,ALGBIFEJ_00668,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00669,Peptidase T,OTHER
1402135.12,ALGBIFEJ_00670,Proline--tRNA ligase,OTHER
1402135.12,ALGBIFEJ_00671,hypothetical protein,SP
1402135.12,ALGBIFEJ_00672,Lipoprotein-releasing system transmembrane protein LolC,OTHER
1402135.12,ALGBIFEJ_00673,Lipoprotein-releasing system ATP-binding protein LolD,OTHER
1402135.12,ALGBIFEJ_00674,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00675,IS110 family transposase ISHne5,OTHER
1402135.12,ALGBIFEJ_00676,hypothetical protein,LIPO
1402135.12,ALGBIFEJ_00677,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00678,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00679,DNA gyrase subunit B,OTHER
1402135.12,ALGBIFEJ_00680,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00681,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00682,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00683,PKHD-type hydroxylase YbiX,OTHER
1402135.12,ALGBIFEJ_00684,hypothetical protein,SP
1402135.12,ALGBIFEJ_00685,Epoxide hydrolase A,OTHER
1402135.12,ALGBIFEJ_00686,hypothetical protein,SP
1402135.12,ALGBIFEJ_00687,hypothetical protein,LIPO
1402135.12,ALGBIFEJ_00688,Multidrug resistance protein MdtK,OTHER
1402135.12,ALGBIFEJ_00689,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00690,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00691,IS30 family transposase ISHar5,OTHER
1402135.12,ALGBIFEJ_00692,IS110 family transposase ISMdi12,OTHER
1402135.12,ALGBIFEJ_00693,IS30 family transposase ISCfr4,OTHER
1402135.12,ALGBIFEJ_00694,IS6 family transposase ISPko6,OTHER
1402135.12,ALGBIFEJ_00695,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00696,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00697,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00698,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00699,IS110 family transposase ISPye26,OTHER
1402135.12,ALGBIFEJ_00700,C4-dicarboxylate TRAP transporter large permease protein DctM,OTHER
1402135.12,ALGBIFEJ_00701,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00702,Lactate-binding periplasmic protein,TAT
1402135.12,ALGBIFEJ_00703,3-hydroxy-3-methylglutaryl-coenzyme A reductase,OTHER
1402135.12,ALGBIFEJ_00704,HTH-type transcriptional regulator NorG,OTHER
1402135.12,ALGBIFEJ_00705,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00706,IS6 family transposase ISRssp3,OTHER
1402135.12,ALGBIFEJ_00707,Glycine betaine transporter OpuD,OTHER
1402135.12,ALGBIFEJ_00708,hypothetical protein,LIPO
1402135.12,ALGBIFEJ_00709,Universal stress protein F,OTHER
1402135.12,ALGBIFEJ_00710,HTH-type transcriptional regulator CysL,OTHER
1402135.12,ALGBIFEJ_00711,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",OTHER
1402135.12,ALGBIFEJ_00712,hypothetical protein,SP
1402135.12,ALGBIFEJ_00713,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00714,putative ABC transporter ATP-binding protein,OTHER
1402135.12,ALGBIFEJ_00715,hypothetical protein,TAT
1402135.12,ALGBIFEJ_00716,hypothetical protein,SP
1402135.12,ALGBIFEJ_00717,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00718,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00719,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00720,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00721,Acetyltransferase,OTHER
1402135.12,ALGBIFEJ_00722,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00723,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00724,hypothetical protein,LIPO
1402135.12,ALGBIFEJ_00725,hypothetical protein,LIPO
1402135.12,ALGBIFEJ_00726,Cell division protein FtsP,TAT
1402135.12,ALGBIFEJ_00727,hypothetical protein,SP
1402135.12,ALGBIFEJ_00728,hypothetical protein,TAT
1402135.12,ALGBIFEJ_00729,Copper-transporting P-type ATPase,OTHER
1402135.12,ALGBIFEJ_00730,Inner membrane transport protein YbaT,OTHER
1402135.12,ALGBIFEJ_00731,TVP38_TMEM64 family inner membrane protein YdjZ,OTHER
1402135.12,ALGBIFEJ_00732,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00733,hypothetical protein,SP
1402135.12,ALGBIFEJ_00734,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00735,hypothetical protein,OTHER
1402135.12,ALGBIFEJ_00736,hypothetical protein,OTHER
